GEO,Georgia,Local top up facilities available,0.8,0.9,0.9,0.9,0.9,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.3
GEO,Georgia,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
GHA,Ghana,Echelon Capabilities without cold chain shipping,0.2,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7
GHA,Ghana,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
GHA,Ghana,Large storage capabilities no echelon,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,1
GHA,Ghana,Mass temperature sensitive storage facility available,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7
GHA,Ghana,Large secure storage facilities,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,1,1,1,1,1,1.1,1.1
GHA,Ghana,Large customs facility available,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9
GHA,Ghana,Local top up facilities available,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1,1
GHA,Ghana,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
GIN,Guinea,Echelon Capabilities without cold chain shipping,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,1,1,1,1.1,1.1,1.1
GIN,Guinea,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,0.42,0.47,0.51,0.56,0.57,0.62,0.67,0.7,0.73,0.78
GIN,Guinea,Large storage capabilities no echelon,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8
GIN,Guinea,Mass temperature sensitive storage facility available,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1,1
GIN,Guinea,Large secure storage facilities,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4
GIN,Guinea,Large customs facility available,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9
GIN,Guinea,Local top up facilities available,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.6,0.7
GIN,Guinea,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
GMB,"Gambia, The",Echelon Capabilities without cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GMB,"Gambia, The",Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GMB,"Gambia, The",Large storage capabilities no echelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GMB,"Gambia, The",Mass temperature sensitive storage facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GMB,"Gambia, The",Large secure storage facilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GMB,"Gambia, The",Large customs facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GMB,"Gambia, The",Local top up facilities available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GMB,"Gambia, The",MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRC,Greece,Echelon Capabilities without cold chain shipping,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7
GRC,Greece,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,0.32,0.33,0.38,0.43,0.46,0.47,0.48,0.49,0.51,0.55
GRC,Greece,Large storage capabilities no echelon,0,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.5
GRC,Greece,Mass temperature sensitive storage facility available,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1,1,1.1,1.1
GRC,Greece,Large secure storage facilities,0.44,0.47,0.49,0.51,0.52,0.55,0.59,0.6,0.65,0.66,0.71,0.72,0.74,0.79,0.81,0.86
GRC,Greece,Large customs facility available,0.8,0.8,0.9,0.9,0.9,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2
GRC,Greece,Local top up facilities available,0.8,0.8,0.9,0.9,0.9,0.9,1,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2
GRC,Greece,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
GTM,Guatemala,Echelon Capabilities without cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,Large storage capabilities no echelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,Mass temperature sensitive storage facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,Large secure storage facilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,Large customs facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,Local top up facilities available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUY,Guyana,Echelon Capabilities without cold chain shipping,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.8
GUY,Guyana,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
GUY,Guyana,Large storage capabilities no echelon,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,1,1,1
GUY,Guyana,Mass temperature sensitive storage facility available,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9
GUY,Guyana,Large secure storage facilities,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5
GUY,Guyana,Large customs facility available,0.9,0.9,0.9,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4
GUY,Guyana,Local top up facilities available,0.8,0.8,0.9,0.9,0.9,1,1,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.3
GUY,Guyana,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
HND,Honduras,Echelon Capabilities without cold chain shipping,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9
HND,Honduras,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,0.56,0.61,0.65,0.66,0.71,0.75,0.78,0.81,0.84,0.87
HND,Honduras,Large storage capabilities no echelon,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,1,1,1,1
HND,Honduras,Mass temperature sensitive storage facility available,0.8,0.8,0.9,0.9,0.9,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3
HND,Honduras,Large secure storage facilities,0.88,0.89,0.94,0.98,1.03,1.07,1.11,1.13,1.18,1.21,1.24,1.26,1.3,1.34,1.38,1.41
HND,Honduras,Large customs facility available,0.9,0.9,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3
HND,Honduras,Local top up facilities available,0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4
HND,Honduras,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
HRV,Croatia,Echelon Capabilities without cold chain shipping,0.1,0.1,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.7,0.7
HRV,Croatia,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.9
HRV,Croatia,Large storage capabilities no echelon,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9
HRV,Croatia,Mass temperature sensitive storage facility available,0.3,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8
HRV,Croatia,Large secure storage facilities,,,0.52,0.54,0.58,0.59,0.6,0.62,0.67,0.69,0.72,0.73,0.76,0.78,0.83,0.85
HRV,Croatia,Large customs facility available,0.8,0.9,0.9,0.9,0.9,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.3
HRV,Croatia,Local top up facilities available,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6
HRV,Croatia,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
HUN,Hungary,Echelon Capabilities without cold chain shipping,0.7,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1
HUN,Hungary,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HUN,Hungary,Large storage capabilities no echelon,0.8,0.8,0.8,0.8,0.9,0.9,0.9,1,1,1,1,1.1,1.1,1.1,1.1,1.2
HUN,Hungary,Mass temperature sensitive storage facility available,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1,1,1,1.1,1.1
HUN,Hungary,Large secure storage facilities,0.53,0.58,0.62,0.64,0.69,0.71,0.74,0.78,0.8,0.83,0.87,0.91,0.92,0.96,0.99,1.01
HUN,Hungary,Large customs facility available,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.6
HUN,Hungary,Local top up facilities available,0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,1,1,1,1.1,1.1
HUN,Hungary,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
IDN,Indonesia,Echelon Capabilities without cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,Indonesia,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,Indonesia,Large storage capabilities no echelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,Indonesia,Mass temperature sensitive storage facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,Indonesia,Large secure storage facilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,Indonesia,Large customs facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,Indonesia,Local top up facilities available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,Indonesia,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,India,Echelon Capabilities without cold chain shipping,0.8,0.8,0.9,0.9,0.9,1,1,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.2
IND,India,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,0.38,0.4,0.41,0.46,0.47,0.5,0.53,0.56,0.58,0.62
IND,India,Large storage capabilities no echelon,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7
IND,India,Mass temperature sensitive storage facility available,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,1,1,1,1
IND,India,Large secure storage facilities,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9
IND,India,Large customs facility available,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,1
IND,India,Local top up facilities available,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8
IND,India,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
IRL,Ireland,Echelon Capabilities without cold chain shipping,0.9,0.9,0.9,0.9,1,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.3,1.3
IRL,Ireland,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,0.66,0.69,0.71,0.75,0.78,0.79,0.81,0.84,0.85,0.9
IRL,Ireland,Large storage capabilities no echelon,0.7,0.8,0.8,0.9,0.9,1,1,1,1,1.1,1.1,1.2,1.2,1.2,1.2,1.2
IRL,Ireland,Mass temperature sensitive storage facility available,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9,0.9,1
IRL,Ireland,Large secure storage facilities,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7
IRL,Ireland,Large customs facility available,0.9,0.9,0.9,0.9,1,1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2
IRL,Ireland,Local top up facilities available,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4
IRL,Ireland,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
IRN,"Iran, Islamic Rep.",Echelon Capabilities without cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRN,"Iran, Islamic Rep.",Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRN,"Iran, Islamic Rep.",Large storage capabilities no echelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRN,"Iran, Islamic Rep.",Mass temperature sensitive storage facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRN,"Iran, Islamic Rep.",Large secure storage facilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRN,"Iran, Islamic Rep.",Large customs facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRN,"Iran, Islamic Rep.",Local top up facilities available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRN,"Iran, Islamic Rep.",MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRQ,Iraq,Echelon Capabilities without cold chain shipping,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9
IRQ,Iraq,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
IRQ,Iraq,Large storage capabilities no echelon,0,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5
IRQ,Iraq,Mass temperature sensitive storage facility available,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.9
IRQ,Iraq,Large secure storage facilities,0.8,0.8,0.9,0.9,0.9,1,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2
IRQ,Iraq,Large customs facility available,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5
IRQ,Iraq,Local top up facilities available,1,1,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4
IRQ,Iraq,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
ISL,Iceland,Echelon Capabilities without cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,Large storage capabilities no echelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,Mass temperature sensitive storage facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,Large secure storage facilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,Large customs facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,Local top up facilities available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Israel,Echelon Capabilities without cold chain shipping,0.9,1,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.4
ISR,Israel,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,0.2,0.25,0.27,0.31,0.36,0.39,0.4,0.43,0.44
ISR,Israel,Large storage capabilities no echelon,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6
ISR,Israel,Mass temperature sensitive storage facility available,0.8,0.9,0.9,0.9,0.9,1,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2
ISR,Israel,Large secure storage facilities,0.21,0.25,0.26,0.3,0.34,0.37,0.4,0.45,0.48,0.5,0.54,0.57,0.6,0.63,0.64,0.68
ISR,Israel,Large customs facility available,1,1,1,1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4
ISR,Israel,Local top up facilities available,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.7
ISR,Israel,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
ITA,Italy,Echelon Capabilities without cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,Italy,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,Italy,Large storage capabilities no echelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,Italy,Mass temperature sensitive storage facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,Italy,Large secure storage facilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,Italy,Large customs facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,Italy,Local top up facilities available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,Italy,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAM,Jamaica,Echelon Capabilities without cold chain shipping,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.7
JAM,Jamaica,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,0.9,0.9,0.9,0.9,1,1,1,1.1,1.1,1.2,1.2
JAM,Jamaica,Large storage capabilities no echelon,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1,1,1.1
JAM,Jamaica,Mass temperature sensitive storage facility available,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,1,1,1,1.1,1.1,1.1,1.2
JAM,Jamaica,Large secure storage facilities,0.5,0.52,0.53,0.55,0.58,0.62,0.67,0.7,0.75,0.78,0.82,0.83,0.84,0.89,0.91,0.92
JAM,Jamaica,Large customs facility available,0.9,0.9,1,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4
JAM,Jamaica,Local top up facilities available,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.8,0.8
JAM,Jamaica,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
JOR,Jordan,Echelon Capabilities without cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JOR,Jordan,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JOR,Jordan,Large storage capabilities no echelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JOR,Jordan,Mass temperature sensitive storage facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JOR,Jordan,Large secure storage facilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JOR,Jordan,Large customs facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JOR,Jordan,Local top up facilities available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JOR,Jordan,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JPN,Japan,Echelon Capabilities without cold chain shipping,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,1,1,1,1.1
JPN,Japan,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,0.76,0.77,0.79,0.8,0.82,0.85,0.86,0.88,0.89
JPN,Japan,Large storage capabilities no echelon,0.9,0.9,0.9,0.9,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.4
JPN,Japan,Mass temperature sensitive storage facility available,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9
JPN,Japan,Large secure storage facilities,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1
JPN,Japan,Large customs facility available,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7
JPN,Japan,Local top up facilities available,1,1,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3
JPN,Japan,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
KAZ,Kazakhstan,Echelon Capabilities without cold chain shipping,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9
KAZ,Kazakhstan,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,0.28,0.3,0.32,0.37,0.4,0.41,0.44,0.48,0.53,0.56
KAZ,Kazakhstan,Large storage capabilities no echelon,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1,1,1,1.1,1.1,1.2
KAZ,Kazakhstan,Mass temperature sensitive storage facility available,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8
KAZ,Kazakhstan,Large secure storage facilities,0.55,0.56,0.58,0.59,0.64,0.67,0.68,0.71,0.72,0.76,0.78,0.82,0.84,0.88,0.92,0.95
KAZ,Kazakhstan,Large customs facility available,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9
KAZ,Kazakhstan,Local top up facilities available,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9,0.9,1
KAZ,Kazakhstan,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
KEN,Kenya,Echelon Capabilities without cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEN,Kenya,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEN,Kenya,Large storage capabilities no echelon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEN,Kenya,Mass temperature sensitive storage facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEN,Kenya,Large secure storage facilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEN,Kenya,Large customs facility available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEN,Kenya,Local top up facilities available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEN,Kenya,MSF exclusive echelon facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KGZ,Kyrgyz Republic,Echelon Capabilities without cold chain shipping,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.3,1.3,1.3,1.3,1.4
KGZ,Kyrgyz Republic,Echelon Capabilities with cold chain shipping,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.7,0.7
KGZ,Kyrgyz Republic,Large storage capabilities no echelon,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,1,1,1,1.1,1.1,1.1,1.2
KGZ,Kyrgyz Republic,Mass temperature sensitive storage facility available,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8
KGZ,Kyrgyz Republic,Large secure storage facilities,0.77,0.81,0.82,0.85,0.9,0.93,0.94,0.97,1.01,1.05,1.1,1.13,1.15,1.19,1.22,1.25
